record_id,app_name,publisher,platform,source_kind,niche,keyword,rating,review_count,pricing_type,source_url,feature_tags,monetization_tags,pillar_count,whitespace_score,evidence_quality
"CMP-000104","Stickman Hook","MADBOX","ios","app_store_search","gaming","mobile games","4.7016","995638","free","https://apps.apple.com/us/app/stickman-hook/id1435807944?uo=4","photo_video_generation|habits_streaks|gaming_progression|social_community","subscription_likely|freemium_likely","2","3","high"
"CMP-000105","Snake.io - Fun Online Snake","Kooapps","ios","app_store_search","gaming","mobile games","4.63171","463121","free","https://apps.apple.com/us/app/snake-io-fun-online-snake/id1104692136?uo=4","photo_video_generation|gaming_progression","subscription_likely|freemium_likely","2","2","high"
"CMP-000106","Words With Friends Word Game","Zynga Inc.","ios","app_store_search","gaming","mobile games","4.56721","744611","free","https://apps.apple.com/us/app/words-with-friends-word-game/id1196764367?uo=4","photo_video_generation|coaching|habits_streaks|gaming_progression|social_community","subscription_likely|iap_likely|freemium_likely","3","4","high"
"CMP-000107","Wordle!","Lion Studios Plus","ios","app_store_search","gaming","mobile games","4.57765","830086","free","https://apps.apple.com/us/app/wordle/id1095569891?uo=4","photo_video_generation|habits_streaks|gaming_progression|social_community","subscription_likely|iap_likely|freemium_likely","2","3","high"
"CMP-000108","Fun Race 3D: Running & Parkour","AI Games FZ","ios","app_store_search","gaming","mobile games","4.55847","803760","free","https://apps.apple.com/us/app/fun-race-3d-running-parkour/id1462556579?uo=4","ai|habits_streaks|gaming_progression","subscription_likely|iap_likely|freemium_likely","1","3","high"
"CMP-000109","Coin Master","Moon Active","ios","app_store_search","gaming","mobile games","4.78172","1301170","free","https://apps.apple.com/us/app/coin-master/id406889139?uo=4","tarot_or_oracle|photo_video_generation|habits_streaks|gaming_progression|social_community","subscription_likely|iap_likely|freemium_likely","3","4","high"
"CMP-000110","Vita Mahjong","Vita Studio","ios","app_store_search","gaming","mobile games","4.90397","1479753","free","https://apps.apple.com/us/app/vita-mahjong/id6468921495?uo=4","photo_video_generation|habits_streaks|mindfulness|gaming_progression|social_community","subscription_likely|iap_likely|freemium_likely","3","5","high"
"CMP-000111","Fallout Shelter","Bethesda","ios","app_store_search","gaming","mobile games","4.7698","558052","free","https://apps.apple.com/us/app/fallout-shelter/id991153141?uo=4","photo_video_generation|gaming_progression|social_community","subscription_likely|iap_likely|freemium_likely","2","2","high"
"CMP-000112","NYT Games: Wordle & Crossword","The New York Times Company","ios","app_store_search","gaming","mobile games","4.80504","286087","free","https://apps.apple.com/us/app/nyt-games-wordle-crossword/id307569751?uo=4","habits_streaks|gaming_progression|social_community","subscription_likely|freemium_likely","1","2","high"
"CMP-000113","Tetris®","PlayStudios","ios","app_store_search","gaming","mobile games","4.54049","452971","free","https://apps.apple.com/us/app/tetris/id1491074310?uo=4","avatar_identity|photo_video_generation|habits_streaks|gaming_progression","subscription_likely|freemium_likely","2","3","high"
"CMP-000114","Hill Climb Racing 2","Fingersoft","ios","app_store_search","gaming","mobile games","4.67148","182268","free","https://apps.apple.com/us/app/hill-climb-racing-2/id1146465836?uo=4","photo_video_generation|habits_streaks|mindfulness|gaming_progression|social_community","iap_likely|freemium_likely","3","5","high"
"CMP-000115","Toon Blast","Peak Games","ios","app_store_search","gaming","mobile games","4.71831","2748149","free","https://apps.apple.com/us/app/toon-blast/id1176027022?uo=4","coaching|habits_streaks|mindfulness|gaming_progression","freemium_likely","3","5","high"
"CMP-000116","Sniper Shooter: Gun Shooting","Wildlife Studios","ios","app_store_search","gaming","mobile games","4.90454","136704","free","https://apps.apple.com/us/app/sniper-shooter-gun-shooting/id635573390?uo=4","gaming_progression|social_community","subscription_likely|freemium_likely","1","1","high"
"CMP-000117","Design Home™: House Makeover","Crowdstar LLC","ios","app_store_search","gaming","mobile games","4.59022","514414","free","https://apps.apple.com/us/app/design-home-house-makeover/id1010962391?uo=4","photo_video_generation|habits_streaks|gaming_progression|social_community","subscription_likely|iap_likely|freemium_likely","2","3","high"
"CMP-000118","Criminal Case","Pretty Simple","ios","app_store_search","gaming","mobile games","4.65432","35698","free","https://apps.apple.com/us/app/criminal-case/id767473889?uo=4","manifestation_spirituality|gaming_progression|social_community","subscription_likely|iap_likely|freemium_likely","2","2","high"
"CMP-000119","Asphalt 8: Airborne","Gameloft","ios","app_store_search","gaming","mobile games","4.71537","226810","free","https://apps.apple.com/us/app/asphalt-8-airborne/id610391947?uo=4","avatar_identity|photo_video_generation|habits_streaks|gaming_progression|social_community","iap_likely|freemium_likely","2","3","high"
"CMP-000120","Elevate - Brain Training Games","The Mind Company","ios","app_store_search","gaming","mobile games","4.76862","532095","free","https://apps.apple.com/us/app/elevate-brain-training-games/id875063456?uo=4","habits_streaks|gaming_progression","subscription_likely|freemium_likely","1","2","high"
"CMP-000121","com.mobile.legends","","android","google_play_search_fallback","gaming","mobile games","","","","https://play.google.com/store/apps/details?id=com.mobile.legends","","","0","0","medium"
"CMP-000122","com.ea.gp.fifamobile","","android","google_play_search_fallback","gaming","mobile games","","","","https://play.google.com/store/apps/details?id=com.ea.gp.fifamobile","","","0","0","medium"
"CMP-000123","com.tencent.ig","","android","google_play_search_fallback","gaming","mobile games","","","","https://play.google.com/store/apps/details?id=com.tencent.ig","","","0","0","medium"
"CMP-000124","com.roblox.client","","android","google_play_search_fallback","gaming","mobile games","","","","https://play.google.com/store/apps/details?id=com.roblox.client","","","0","0","medium"
"CMP-000125","com.epicgames.fortnite","","android","google_play_search_fallback","gaming","mobile games","","","","https://play.google.com/store/apps/details?id=com.epicgames.fortnite","","","0","0","medium"
"CMP-000126","com.riotgames.league.wildrift","","android","google_play_search_fallback","gaming","mobile games","","","","https://play.google.com/store/apps/details?id=com.riotgames.league.wildrift","","","0","0","medium"
"CMP-000127","com.innersloth.spacemafia","","android","google_play_search_fallback","gaming","mobile games","","","","https://play.google.com/store/apps/details?id=com.innersloth.spacemafia","","","0","0","medium"
"CMP-000128","com.igg.android.lordsmobile","","android","google_play_search_fallback","gaming","mobile games","","","","https://play.google.com/store/apps/details?id=com.igg.android.lordsmobile","","","0","0","medium"
"CMP-000129","com.garena.game.kgth","","android","google_play_search_fallback","gaming","mobile games","","","","https://play.google.com/store/apps/details?id=com.garena.game.kgth","","","0","0","medium"
"CMP-000130","com.catdaddy.nba2km","","android","google_play_search_fallback","gaming","mobile games","","","","https://play.google.com/store/apps/details?id=com.catdaddy.nba2km","","","0","0","medium"
"CMP-000131","com.garena.game.codm","","android","google_play_search_fallback","gaming","mobile games","","","","https://play.google.com/store/apps/details?id=com.garena.game.codm","","","0","0","medium"
"CMP-000132","com.pixonic.wwr","","android","google_play_search_fallback","gaming","mobile games","","","","https://play.google.com/store/apps/details?id=com.pixonic.wwr","","","0","0","medium"
"CMP-000133","com.kitkagames.fallbuddies","","android","google_play_search_fallback","gaming","mobile games","","","","https://play.google.com/store/apps/details?id=com.kitkagames.fallbuddies","","","0","0","medium"
"CMP-000134","com.ea.gp.nbamobile","","android","google_play_search_fallback","gaming","mobile games","","","","https://play.google.com/store/apps/details?id=com.ea.gp.nbamobile","","","0","0","medium"
"CMP-000135","jp.konami.pesam","","android","google_play_search_fallback","gaming","mobile games","","","","https://play.google.com/store/apps/details?id=jp.konami.pesam","","","0","0","medium"
"CMP-000136","com.critical.strike2","","android","google_play_search_fallback","gaming","mobile games","","","","https://play.google.com/store/apps/details?id=com.critical.strike2","","","0","0","medium"
"CMP-000137","com.ubisoft.rainbowsixmobile.r6.fps.pvp.shooter","","android","google_play_search_fallback","gaming","mobile games","","","","https://play.google.com/store/apps/details?id=com.ubisoft.rainbowsixmobile.r6.fps.pvp.shooter","","","0","0","medium"
"CMP-000138","com.nekki.shadowfightarena","","android","google_play_search_fallback","gaming","mobile games","","","","https://play.google.com/store/apps/details?id=com.nekki.shadowfightarena","","","0","0","medium"
"CMP-000139","com.miniclip.eightballpool","","android","google_play_search_fallback","gaming","mobile games","","","","https://play.google.com/store/apps/details?id=com.miniclip.eightballpool","","","0","0","medium"
"CMP-000140","com.gameloft.android.ANMP.GloftM5HM","","android","google_play_search_fallback","gaming","mobile games","","","","https://play.google.com/store/apps/details?id=com.gameloft.android.ANMP.GloftM5HM","","","0","0","medium"
"CMP-000141","com.supercell.clashofclans","","android","google_play_search_fallback","gaming","mobile games","","","","https://play.google.com/store/apps/details?id=com.supercell.clashofclans","social_community","","0","0","medium"
"CMP-000142","com.gamedevltd.modernstrike","","android","google_play_search_fallback","gaming","mobile games","","","","https://play.google.com/store/apps/details?id=com.gamedevltd.modernstrike","","","0","0","medium"
"CMP-000143","com.tfgco.games.sports.free.tennis.clash","","android","google_play_search_fallback","gaming","mobile games","","","","https://play.google.com/store/apps/details?id=com.tfgco.games.sports.free.tennis.clash","","freemium_likely","0","0","medium"
"CMP-000144","com.igg.android.doomsdaylastsurvivors","","android","google_play_search_fallback","gaming","mobile games","","","","https://play.google.com/store/apps/details?id=com.igg.android.doomsdaylastsurvivors","","","0","0","medium"
"CMP-000145","com.proximabeta.aoemobile","","android","google_play_search_fallback","gaming","mobile games","","","","https://play.google.com/store/apps/details?id=com.proximabeta.aoemobile","","subscription_likely","0","0","medium"
"CMP-000146","com.bandainamcoent.opbrww","","android","google_play_search_fallback","gaming","mobile games","","","","https://play.google.com/store/apps/details?id=com.bandainamcoent.opbrww","","","0","0","medium"
"CMP-000147","com.tencent.iglite","","android","google_play_search_fallback","gaming","mobile games","","","","https://play.google.com/store/apps/details?id=com.tencent.iglite","","","0","0","medium"
"CMP-000148","com.vincentb.MobControl","","android","google_play_search_fallback","gaming","mobile games","","","","https://play.google.com/store/apps/details?id=com.vincentb.MobControl","","","0","0","medium"
"CMP-000149","com.miHoYo.GenshinImpact","","android","google_play_search_fallback","gaming","mobile games","","","","https://play.google.com/store/apps/details?id=com.miHoYo.GenshinImpact","","","0","0","medium"
"CMP-000150","com.ea.game.pvzfree_row","","android","google_play_search_fallback","gaming","mobile games","","","","https://play.google.com/store/apps/details?id=com.ea.game.pvzfree_row","","freemium_likely","0","0","medium"
"CMP-000151","Games - Android Apps on Google Play","","web","duckduckgo_search","gaming","mobile games","","","","//duckduckgo.com/l/?uddg=https%3A%2F%2Fplay.google.com%2Fstore%2Fapps%2Fcategory%2FGAME%3Fhl%3Den%2Dus&rut=bfc171a6fe8754b7cc57a30465d771e49b8b8257b64a4c77865b6a28699c979e","","","0","0","low"
"CMP-000152","Mobile Games - Play Online for Free! - Poki","","web","duckduckgo_search","gaming","mobile games","","","","//duckduckgo.com/l/?uddg=https%3A%2F%2Fpoki.com%2Fen%2Fmobile&rut=c97ccd65f830ce41a4311351b92100566bb1366cdc98d890311dd4b33bc3a4a9","","freemium_likely","0","0","low"
"CMP-000153","The Best Mobile Games Play on CrazyGames","","web","duckduckgo_search","gaming","mobile games","","","","//duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.crazygames.com%2Ft%2Fmobile&rut=fd76d3a208331bd4d8e4b4a9124345cd9c2cb3f55ed2a81c0acd0f42cedde491","","freemium_likely","0","0","low"
"CMP-000154","Best Free Mobile Games for Gaming on the Go on Android (2026)","","web","duckduckgo_search","gaming","mobile games","","","","//duckduckgo.com/l/?uddg=https%3A%2F%2Fen.softonic.com%2Fdownloads%2Fmobile%2Dgames%2Dfree%2Dfor%2Dandroid&rut=7a6fdd44ee0c55b45019dd6e1f6da7c59aaddb7e1fb6979609b819f1db9fa619","","iap_likely|freemium_likely","0","0","low"
"CMP-000155","Best Games for Android Free Download - APKPure.com","","web","duckduckgo_search","gaming","mobile games","","","","//duckduckgo.com/l/?uddg=https%3A%2F%2Fapkpure.com%2Fgame&rut=d6aaf2a9a26af9f1537e7a2e6fb215cee563596643ad99d53df6be07fd37ad50","gaming_progression","freemium_likely","1","1","low"
"CMP-000156","100 Most Downloaded Mobile Games of All Time [2026 Update]","","web","duckduckgo_search","gaming","mobile games","","","","//duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.blog.udonis.co%2Fmobile%2Dmarketing%2Fmobile%2Dgames%2Fmost%2Ddownloaded%2Dmobile%2Dgames&rut=4acb1c42a6f72b718a07846f660e0584c2df79ecb293d5207a0733815b1777f7","","","0","0","low"
