record_id,app_name,niche,platform,source_kind,keyword,feature_tags,audience_tags,pillar_count,whitespace_score,whitespace_band,source_url,evidence_quality
"CMP-000125","com.epicgames.fortnite","gaming","android","google_play_search_fallback","mobile games","","","0","0","low","https://play.google.com/store/apps/details?id=com.epicgames.fortnite","medium"
"CMP-000126","com.riotgames.league.wildrift","gaming","android","google_play_search_fallback","mobile games","","","0","0","low","https://play.google.com/store/apps/details?id=com.riotgames.league.wildrift","medium"
"CMP-000127","com.innersloth.spacemafia","gaming","android","google_play_search_fallback","mobile games","","","0","0","low","https://play.google.com/store/apps/details?id=com.innersloth.spacemafia","medium"
"CMP-000128","com.igg.android.lordsmobile","gaming","android","google_play_search_fallback","mobile games","","","0","0","low","https://play.google.com/store/apps/details?id=com.igg.android.lordsmobile","medium"
"CMP-000129","com.garena.game.kgth","gaming","android","google_play_search_fallback","mobile games","","","0","0","low","https://play.google.com/store/apps/details?id=com.garena.game.kgth","medium"
"CMP-000130","com.catdaddy.nba2km","gaming","android","google_play_search_fallback","mobile games","","","0","0","low","https://play.google.com/store/apps/details?id=com.catdaddy.nba2km","medium"
"CMP-000131","com.garena.game.codm","gaming","android","google_play_search_fallback","mobile games","","","0","0","low","https://play.google.com/store/apps/details?id=com.garena.game.codm","medium"
"CMP-000132","com.pixonic.wwr","gaming","android","google_play_search_fallback","mobile games","","","0","0","low","https://play.google.com/store/apps/details?id=com.pixonic.wwr","medium"
"CMP-000133","com.kitkagames.fallbuddies","gaming","android","google_play_search_fallback","mobile games","","","0","0","low","https://play.google.com/store/apps/details?id=com.kitkagames.fallbuddies","medium"
"CMP-000134","com.ea.gp.nbamobile","gaming","android","google_play_search_fallback","mobile games","","","0","0","low","https://play.google.com/store/apps/details?id=com.ea.gp.nbamobile","medium"
"CMP-000135","jp.konami.pesam","gaming","android","google_play_search_fallback","mobile games","","","0","0","low","https://play.google.com/store/apps/details?id=jp.konami.pesam","medium"
"CMP-000136","com.critical.strike2","gaming","android","google_play_search_fallback","mobile games","","","0","0","low","https://play.google.com/store/apps/details?id=com.critical.strike2","medium"
"CMP-000137","com.ubisoft.rainbowsixmobile.r6.fps.pvp.shooter","gaming","android","google_play_search_fallback","mobile games","","","0","0","low","https://play.google.com/store/apps/details?id=com.ubisoft.rainbowsixmobile.r6.fps.pvp.shooter","medium"
"CMP-000138","com.nekki.shadowfightarena","gaming","android","google_play_search_fallback","mobile games","","","0","0","low","https://play.google.com/store/apps/details?id=com.nekki.shadowfightarena","medium"
"CMP-000139","com.miniclip.eightballpool","gaming","android","google_play_search_fallback","mobile games","","","0","0","low","https://play.google.com/store/apps/details?id=com.miniclip.eightballpool","medium"
"CMP-000140","com.gameloft.android.ANMP.GloftM5HM","gaming","android","google_play_search_fallback","mobile games","","","0","0","low","https://play.google.com/store/apps/details?id=com.gameloft.android.ANMP.GloftM5HM","medium"
"CMP-000141","com.supercell.clashofclans","gaming","android","google_play_search_fallback","mobile games","social_community","","0","0","low","https://play.google.com/store/apps/details?id=com.supercell.clashofclans","medium"
"CMP-000142","com.gamedevltd.modernstrike","gaming","android","google_play_search_fallback","mobile games","","","0","0","low","https://play.google.com/store/apps/details?id=com.gamedevltd.modernstrike","medium"
"CMP-000143","com.tfgco.games.sports.free.tennis.clash","gaming","android","google_play_search_fallback","mobile games","","","0","0","low","https://play.google.com/store/apps/details?id=com.tfgco.games.sports.free.tennis.clash","medium"
"CMP-000144","com.igg.android.doomsdaylastsurvivors","gaming","android","google_play_search_fallback","mobile games","","","0","0","low","https://play.google.com/store/apps/details?id=com.igg.android.doomsdaylastsurvivors","medium"
"CMP-000145","com.proximabeta.aoemobile","gaming","android","google_play_search_fallback","mobile games","","","0","0","low","https://play.google.com/store/apps/details?id=com.proximabeta.aoemobile","medium"
"CMP-000146","com.bandainamcoent.opbrww","gaming","android","google_play_search_fallback","mobile games","","","0","0","low","https://play.google.com/store/apps/details?id=com.bandainamcoent.opbrww","medium"
"CMP-000147","com.tencent.iglite","gaming","android","google_play_search_fallback","mobile games","","","0","0","low","https://play.google.com/store/apps/details?id=com.tencent.iglite","medium"
"CMP-000148","com.vincentb.MobControl","gaming","android","google_play_search_fallback","mobile games","","","0","0","low","https://play.google.com/store/apps/details?id=com.vincentb.MobControl","medium"
"CMP-000149","com.miHoYo.GenshinImpact","gaming","android","google_play_search_fallback","mobile games","","","0","0","low","https://play.google.com/store/apps/details?id=com.miHoYo.GenshinImpact","medium"
"CMP-000150","com.ea.game.pvzfree_row","gaming","android","google_play_search_fallback","mobile games","","","0","0","low","https://play.google.com/store/apps/details?id=com.ea.game.pvzfree_row","medium"
"CMP-000151","Games - Android Apps on Google Play","gaming","web","duckduckgo_search","mobile games","","","0","0","low","//duckduckgo.com/l/?uddg=https%3A%2F%2Fplay.google.com%2Fstore%2Fapps%2Fcategory%2FGAME%3Fhl%3Den%2Dus&rut=bfc171a6fe8754b7cc57a30465d771e49b8b8257b64a4c77865b6a28699c979e","low"
"CMP-000152","Mobile Games - Play Online for Free! - Poki","gaming","web","duckduckgo_search","mobile games","","casual_gamers","0","0","low","//duckduckgo.com/l/?uddg=https%3A%2F%2Fpoki.com%2Fen%2Fmobile&rut=c97ccd65f830ce41a4311351b92100566bb1366cdc98d890311dd4b33bc3a4a9","low"
"CMP-000153","The Best Mobile Games Play on CrazyGames","gaming","web","duckduckgo_search","mobile games","","","0","0","low","//duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.crazygames.com%2Ft%2Fmobile&rut=fd76d3a208331bd4d8e4b4a9124345cd9c2cb3f55ed2a81c0acd0f42cedde491","low"
"CMP-000154","Best Free Mobile Games for Gaming on the Go on Android (2026)","gaming","web","duckduckgo_search","mobile games","","","0","0","low","//duckduckgo.com/l/?uddg=https%3A%2F%2Fen.softonic.com%2Fdownloads%2Fmobile%2Dgames%2Dfree%2Dfor%2Dandroid&rut=7a6fdd44ee0c55b45019dd6e1f6da7c59aaddb7e1fb6979609b819f1db9fa619","low"
"CMP-000155","Best Games for Android Free Download - APKPure.com","gaming","web","duckduckgo_search","mobile games","gaming_progression","","1","1","low","//duckduckgo.com/l/?uddg=https%3A%2F%2Fapkpure.com%2Fgame&rut=d6aaf2a9a26af9f1537e7a2e6fb215cee563596643ad99d53df6be07fd37ad50","low"
"CMP-000156","100 Most Downloaded Mobile Games of All Time [2026 Update]","gaming","web","duckduckgo_search","mobile games","","casual_gamers","0","0","low","//duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.blog.udonis.co%2Fmobile%2Dmarketing%2Fmobile%2Dgames%2Fmost%2Ddownloaded%2Dmobile%2Dgames&rut=4acb1c42a6f72b718a07846f660e0584c2df79ecb293d5207a0733815b1777f7","low"
"CMP-000157","Best Mobile Games To Download in 2026 - Top Game Apps","gaming","web","duckduckgo_search","mobile games","gaming_progression","","1","1","low","//duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.mobileappdaily.com%2Fproducts%2Fbest%2Dgame%2Dapps&rut=8547d725bd0eb8560b8322c302df08af61b1c5d413a65118a740d27e910817a0","low"
"CMP-000158","Free Games for Android: download the best APKs - Uptodown","gaming","web","duckduckgo_search","mobile games","","casual_gamers","0","0","low","//duckduckgo.com/l/?uddg=https%3A%2F%2Fen.uptodown.com%2Fandroid%2Fgames&rut=12066c1f3c0ed44c5cff0616763630941c896a44836d036a7ae2f6808ee904ca","low"
"CMP-000159","Best Mobile Games To Play Right Now: Top Paid and Free Games","gaming","web","duckduckgo_search","mobile games","","","0","0","low","//duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.cnet.com%2Ftech%2Fgaming%2Fthe%2D15%2Dbest%2Dmobile%2Dgames%2Din%2D2025%2Dtop%2Diphone%2Dand%2Dandroid%2Dgames%2F&rut=3ba942d9de1b1ae8962cff169b9e03eb02dc16be903d4f666762543289923bf4","low"
"CMP-000160","10 Best Free-to-Play Games on iOS & Android (May 2026)","gaming","web","duckduckgo_search","mobile games","gaming_progression|social_community","casual_gamers","1","1","low","//duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.gaming.net%2Fbest%2Dfree%2Dto%2Dplay%2Dgames%2Don%2Dios%2Dandroid%2F&rut=3ebb982aa1cf73b70941c303faf4edab1590ccccaa0c880c4cb8025aca2846ab","low"
"CMP-000161","Play Online Games for Free | CloudMoon Mobile Cloud Gaming","gaming","web","duckduckgo_search","mobile games","","","0","0","low","//duckduckgo.com/l/?uddg=https%3A%2F%2Fweb.cloudmoonapp.com%2F&rut=2086aab53e8be3f9a5f9843f02711f91abb459c83181d4882d219355c145f5f1","low"
"CMP-000162","Free Online Mobile Games: Play Browser Based HTML Games with No App ...","gaming","web","duckduckgo_search","mobile games","","casual_gamers","0","0","low","//duckduckgo.com/l/?uddg=https%3A%2F%2Fplays.org%2Fmobile%2Dgames%2F&rut=6b655af74f0a6c4512450ca80bb5e3e74a0c338e13071ad38d13536de42047b5","low"
"CMP-000163","Mobile Games - Play Free Online Now! [5 860 games]","gaming","web","duckduckgo_search","mobile games","","","0","0","low","//duckduckgo.com/l/?uddg=https%3A%2F%2Fplaygama.com%2Fcategory%2Fmobile&rut=fc325f5658c64827942338b2d5d7adf3de68ddccb52d9e6def06a9679ebbd895","low"
"CMP-000164","Play Online Games for Free | now.gg Mobile Cloud","gaming","web","duckduckgo_search","mobile games","","","0","0","low","//duckduckgo.com/l/?uddg=https%3A%2F%2Fnow.gg%2F&rut=c6a37d0475ef277f23a9dd3a7cdd8cf2567a6a335b7cea86d1f308344564be8a","low"
"CMP-000165","Mobile · Play Free Online Games - Gamaverse.com","gaming","web","duckduckgo_search","mobile games","","","0","0","low","//duckduckgo.com/l/?uddg=https%3A%2F%2Fgamaverse.com%2Fmobile%2F&rut=72d988a7428dd1e665e3eb3e9767b9410e7982893a4180601cd74a0fe9664eb3","low"
"CMP-000166","Best Mobile Games Online for Free: No Download | GamePix","gaming","web","duckduckgo_search","mobile games","","casual_gamers","0","0","low","//duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.gamepix.com%2Ft%2Fmobile&rut=2291f5c69e6b8664736f67d0af87660b79888e7e88e3bb30e0fd2c7860326399","low"
"CMP-000167","Top games for Phone Browser - itch.io","gaming","web","duckduckgo_search","mobile games","","","0","0","low","//duckduckgo.com/l/?uddg=https%3A%2F%2Fitch.io%2Fgames%2Fplatform%2Dmobile%2Dweb&rut=e8610c9efb95d4da1284c8362a359a7229371ceb980df066ea4fa8fa21660db0","low"
"CMP-000168","FREE MOBILE GAMES - Miniplay.com","gaming","web","duckduckgo_search","mobile games","","","0","0","low","//duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.miniplay.com%2Fmobile%2Dgames&rut=e6ec00760895e33460386cc788447f5e866d6215bfc7c8fd92614e45a7f461c1","low"
"CMP-000169","Mobile Game Development Software & Engine | Unity","gaming","web","duckduckgo_search","mobile games","","","0","0","low","//duckduckgo.com/l/?uddg=https%3A%2F%2Funity.com%2Fsolutions%2Fmobile&rut=34d8f0124bed91311949282571f2aefa3971bc10aa11207b01735db934e5819c","low"
"CMP-000170","Best mobile game engines 2026 - Unity, Unreal, Godot","gaming","web","duckduckgo_search","mobile games","","","0","0","low","//duckduckgo.com/l/?uddg=https%3A%2F%2Fappradar.com%2Fblog%2Fmobile%2Dgame%2Dengines%2Ddevelopment%2Dplatforms&rut=901ad213ffd0b875b9ed77e4388e08d7f912151fa8ff5e9f419d120253733d72","low"
"CMP-000171","Top 24 Mobile Game Engines and Development Platforms","gaming","web","duckduckgo_search","mobile games","","","0","0","low","//duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.capermint.com%2Fblog%2Ftop%2D20%2Dmobile%2Dgame%2Dengines%2F&rut=d5e9051dfc223615482088c294697900eb7757ba4d5cde6019dd61d7febf6631","low"
"CMP-000172","Best Mobile Game Development Software to Use in 2025","gaming","web","duckduckgo_search","mobile games","","","0","0","low","//duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.appnality.com%2Fblog%2Fmobile%2Dgame%2Ddevelopment%2Dsoftwares%2F&rut=eca327fa9b216a5baef3760c3eb55aec78937e58b6f65fd39248c808b343dd2d","low"
"CMP-000173","Top Mobile Game Engines and Development Tools - Whimsy Games","gaming","web","duckduckgo_search","mobile games","gaming_progression","","1","1","low","//duckduckgo.com/l/?uddg=https%3A%2F%2Fwhimsygames.co%2Fblog%2Ftop%2D15%2Dmobile%2Dgame%2Dengines%2Dtools%2Dand%2Ddevelopment%2Dsoftware%2F&rut=95c30545b1e377750bd0948625a8af51e5835801e0f7eaf69eaee87b56515805","low"
"CMP-000174","20 Best Mobile Game Engines and Development Platforms","gaming","web","duckduckgo_search","mobile games","","","0","0","low","//duckduckgo.com/l/?uddg=https%3A%2F%2Ftheninehertz.com%2Fblog%2Fgame%2Fbest%2Dmobile%2Dgame%2Dengines&rut=12b316c6a6f988d294ccdb01f28bada36d4682720cf6851f85c548d230ad253f","low"
"CMP-000175","15 Best Game Development Software & Engines for Android","gaming","web","duckduckgo_search","mobile games","gaming_progression","","1","1","low","//duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.echoinnovateit.com%2Fblogs%2Fbest%2Dgame%2Ddevelopment%2Dsoftware&rut=e66344bfb40f007655f6df6a6191e0831f077277512ac26402a884cc679a2695","low"
